val1,type1,val2,type2,name_similarity,username_similarity,exact_match,email_username_match,shared_findings_count,shared_domains,label
sraa_smithdev.org,domain,+918183223644,phone,0.0,0.0,0.0,0.0,0,0.0,1
fatima_patel@outlook.com,email,+919457189042,phone,0.0,0.0,0.0,0.0,0,0.0,0
contact_268@outlook.com,email,contact_4503@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
fatimapatelsite.com,domain,michael_sharmacoder,username,0.368,0.0,0.0,0.0,0,0.0,0
+919582781625,phone,jane_johnon,username,0.0,0.0,0.0,0.0,0,0.0,1
elena jones,name,contact_1480@proton.me,email,0.174,0.0,0.0,0.0,0,0.0,0
yuki johnson,name,user_6710,username,0.095,0.0,0.0,0.0,0,0.0,0
sara88dev.org,domain,asra88,username,0.526,0.0,0.0,0.0,0,0.0,1
fatima devi,name,yuki_ahmed@outlook.com,email,0.286,0.0,0.0,0.0,0,0.0,0
yuki williams,name,+919323536905,phone,0.0,0.0,0.0,0.0,0,0.0,0
elena35,username,hacker_elena355,username,0.636,0.636,0.0,0.0,2,0.0,1
+14968697564,phone,+917107621714,phone,0.0,0.0,0.0,0.0,2,0.0,1
david38@davidsite.net,email,davidsinghsite.com,domain,0.0,0.0,0.0,0.0,2,0.0,1
johnsmithsite.com,domain,john@customlab.org,email,0.0,0.0,0.0,0.0,0,0.0,1
yuki_wililams,username,yuki_williams,username,0.923,0.923,0.0,0.0,2,0.0,1
yukiahmedsite.com,domain,lisabrownsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
user_2348,username,contact_9995@proton.me,email,0.095,0.0,0.0,0.0,0,0.0,0
sara88,username,davidsinghsite.com,domain,0.083,0.0,0.0,0.0,0,0.0,0
lisa taanka,name,lisa tanaka,name,0.909,0.0,0.0,0.0,2,0.0,1
+918981347325,phone,+917658170004,phone,0.0,0.0,0.0,0.0,0,0.0,0
jnae3,username,jane sato,name,0.429,0.0,0.0,0.0,0,0.0,1
+13491643388,phone,arjesh64,username,0.2,0.0,0.0,0.0,0,0.0,1
+918687709408,phone,+918733759412,phone,0.0,0.0,0.0,0.0,0,0.0,0
+919804281916,phone,+919457189042,phone,0.0,0.0,0.0,0.0,0,0.0,0
emily khan,name,fatima sato,name,0.286,0.0,0.0,0.0,0,0.0,0
+16517035482,phone,yuki_wililams,username,0.0,0.0,0.0,0.0,0,0.0,1
+917047187022,phone,sara_smith@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
ken80@gmail.com,email,+919376816771,phone,0.0,0.0,0.0,0.0,0,0.0,0
priyabrownsite.com,domain,lisa devi,name,0.148,0.0,0.0,0.0,0,0.0,0
user_2470,username,site_5294.com,domain,0.455,0.0,0.0,0.0,0,0.0,0
fatima_patel@outlook.com,email,janesinghsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
+916581297175,phone,user_3909,username,0.182,0.0,0.0,0.0,0,0.0,0
priya_williamscoder,username,+919243258548,phone,0.0,0.0,0.0,0.0,0,0.0,0
contact_3672@gmail.com,email,+916676636127,phone,0.0,0.0,0.0,0.0,0,0.0,0
ken_gupta@outlook.com,email,rahulpatelsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
yuki_devi,username,+919369099268,phone,0.0,0.0,0.0,0.0,1,0.0,0
michael sharma,name,ken_gupta@outlook.com,email,0.174,0.0,0.0,0.0,0,0.0,0
dvid38,username,david38,username,0.923,0.923,0.0,0.0,0,0.0,1
ali42coder,username,janejohnsonsite.com,domain,0.276,0.0,0.0,0.0,0,0.0,0
michael_williamsdev.org,domain,hacker_michael_williams9,username,0.681,0.0,0.0,0.0,2,0.0,1
lisa_patel@hotmail.com,email,lisa_patel@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
ali_ahmed@yahoo.com,email,priya39@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
+916800771196,phone,jane smith,name,0.0,0.0,0.0,0.0,0,0.0,0
ken80@gmail.com,email,michaelsharmasite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
michael_williams,username,jane_johnson,username,0.286,0.286,0.0,0.0,0,0.0,0
+916440508463,phone,user_5381,username,0.182,0.0,0.0,0.0,0,0.0,0
yuki_williams@gmail.com,email,rahul77,username,0.2,0.0,0.0,0.0,0,0.0,0
rajesh64@yahoo.com,email,ali kumar,name,0.118,0.0,0.0,0.0,0,0.0,0
site_7694.com,domain,sara brown,name,0.087,0.0,0.0,0.0,0,0.0,0
user_5876,username,site_1197.com,domain,0.364,0.0,0.0,0.0,0,0.0,0
jane sato,name,+17822494780,phone,0.0,0.0,0.0,0.0,1,0.0,1
john_johnson@hotmail.com,email,amit_johnson@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
hacker_fatima83,username,fatma83,username,0.636,0.636,0.0,0.0,1,0.0,1
elena patel,name,user_3519,username,0.1,0.0,0.0,0.0,0,0.0,0
hacker_rajesh64,username,+917212115091,phone,0.0,0.0,0.0,0.0,0,0.0,0
alikumarsite.com,domain,elnea35,username,0.174,0.0,0.0,0.0,0,0.0,0
hacker_lisa_patel,username,rajesh khan,name,0.357,0.0,0.0,0.0,0,0.0,0
user_4331,username,rajesh sharma,name,0.182,0.0,0.0,0.0,0,0.0,0
+917521726436,phone,ai4l2,username,0.111,0.0,0.0,0.0,0,0.0,1
user_6458,username,+916143541671,phone,0.273,0.0,0.0,0.0,0,0.0,0
+918338710195,phone,ken_gupat,username,0.0,0.0,0.0,0.0,1,0.0,1
+916332285881,phone,user_4892,username,0.182,0.0,0.0,0.0,0,0.0,0
contact_5904@outlook.com,email,user_3748,username,0.19,0.0,0.0,0.0,0,0.0,0
yuki_ahmed,username,ken3,username,0.286,0.286,0.0,0.0,0,0.0,0
contact_9241@gmail.com,email,+916397711206,phone,0.0,0.0,0.0,0.0,0,0.0,0
lisa9,username,lisatanakasite.com,domain,0.348,0.0,0.0,0.0,0,0.0,1
user_8017,username,contact_4688@proton.me,email,0.19,0.0,0.0,0.0,0,0.0,0
site_4932.com,domain,user_8391,username,0.364,0.0,0.0,0.0,0,0.0,0
contact_3289@proton.me,email,contact_1935@proton.me,email,0.0,0.0,0.0,0.0,0,0.0,0
john15@outlook.com,email,+919596703526,phone,0.0,0.0,0.0,0.0,1,0.0,0
rahul patel,name,rajesh miller,name,0.417,0.0,0.0,0.0,0,0.0,0
emily rown,name,hacker_emily_brown@emilysite.net,email,0.643,0.0,0.0,0.0,3,0.0,1
+919837615419,phone,rajesh_martine,username,0.0,0.0,0.0,0.0,0,0.0,1
contact_5777@outlook.com,email,+916578965886,phone,0.0,0.0,0.0,0.0,0,0.0,0
+919032150374,phone,hacker_john_johnson,username,0.0,0.0,0.0,0.0,1,0.0,0
amitsharmasite.com,domain,david singh,name,0.276,0.0,0.0,0.0,0,0.0,0
site_895.com,domain,site_6996.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
rajeshmillersite.com,domain,rajesh_martinez@yahoo.com,email,0.0,0.0,0.0,0.0,0,0.0,0
michaelsharmasite.com,domain,emilybrownsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
amit srharma,name,amti_sharmacoder,username,0.643,0.0,0.0,0.0,2,0.0,1
contact_2006@yahoo.com,email,rajesh gupta,name,0.167,0.0,0.0,0.0,0,0.0,0
lisa77,username,elenatanakasite.com,domain,0.16,0.0,0.0,0.0,1,0.0,0
contact_4605@gmail.com,email,amit garcia,name,0.261,0.0,0.0,0.0,0,0.0,0
carlossharmasite.com,domain,hacker_carlos_sharma,username,0.6,0.0,0.0,0.0,1,0.0,1
+916177368230,phone,john martinez,name,0.0,0.0,0.0,0.0,0,0.0,0
priyasinghsite.com,domain,priyalabs.net,domain,0.0,0.0,0.0,0.0,1,0.0,1
user_1069,username,ali tanaka,name,0.0,0.0,0.0,0.0,0,0.0,0
priyabrownsite.com,domain,+919733959353,phone,0.0,0.0,0.0,0.0,0,0.0,0
+916877644831,phone,site_1903.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
carlos_sharma@hotmail.com,email,michael_tanaka,username,0.444,0.0,0.0,0.0,0,0.0,0
+12009735927,phone,rajeshmartinezsite.com,domain,0.0,0.0,0.0,0.0,1,0.0,1
hacker_john_johnson,username,rajesh_singh,username,0.387,0.387,0.0,0.0,0,0.0,0
site_6572.com,domain,emily sharma,name,0.16,0.0,0.0,0.0,0,0.0,0
user_9121,username,contact_267@gmail.com,email,0.2,0.0,0.0,0.0,0,0.0,0
ken37@yahoo.com,email,johngarciasite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
site_9073.com,domain,michael tanaka,name,0.148,0.0,0.0,0.0,0,0.0,0
+917430387833,phone,rajesh_martinez,username,0.0,0.0,0.0,0.0,0,0.0,0
+916254665278,phone,lisa johnson,name,0.0,0.0,0.0,0.0,0,0.0,0
+916570020596,phone,ken williams,name,0.0,0.0,0.0,0.0,0,0.0,0
hacker_lisa_ahmed,username,lisa_ahed,username,0.692,0.692,0.0,0.0,1,0.0,1
yukiahmedsite.com,domain,yuki_ahmed,username,0.667,0.0,0.0,0.0,1,0.0,1
rajeshmillersite.com,domain,amitjohnsonsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
hackerfatima83,username,fatim83,username,0.667,0.667,0.0,0.0,0,0.0,1
site_3961.com,domain,+916725014926,phone,0.0,0.0,0.0,0.0,0,0.0,0
rajeshlabs.net,domain,+15030176043,phone,0.0,0.0,0.0,0.0,2,0.0,1
+916192588901,phone,emily martinez,name,0.0,0.0,0.0,0.0,0,0.0,0
+919376816771,phone,priya39@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
fatima_patel@outlook.com,email,lisapatelsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
+919916712744,phone,+13050302325,phone,0.0,0.0,0.0,0.0,1,0.0,1
priya76,username,priyalabs.net,domain,0.5,0.0,0.0,0.0,1,0.0,1
+916510891008,phone,site_9215.com,domain,0.0,0.0,0.0,0.0,1,0.0,0
ali42@proton.me,email,+917871714345,phone,0.0,0.0,0.0,0.0,0,0.0,0
+916947246507,phone,sara tanaka,name,0.0,0.0,0.0,0.0,0,0.0,0
+916917575086,phone,contact_8257@yahoo.com,email,0.0,0.0,0.0,0.0,0,0.0,0
+918318297467,phone,fatima edvi,name,0.0,0.0,0.0,0.0,2,0.0,1
site_5931.com,domain,site_1855.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
michael doe,name,user_3369,username,0.1,0.0,0.0,0.0,0,0.0,0
sara singh,name,michael khan,name,0.364,0.0,0.0,0.0,0,0.0,0
rajesh@customlab.org,email,rajseh_singh,username,0.667,0.0,0.0,0.0,0,0.0,1
priya39@gmail.com,email,michael_borwn,username,0.2,0.0,0.0,0.0,1,0.0,0
rahul williams,name,+916443188427,phone,0.0,0.0,0.0,0.0,0,0.0,0
yuki_wililam,username,yuki iwlliams,name,0.48,0.0,0.0,0.0,1,0.0,1
user_3920,username,site_7283.com,domain,0.364,0.0,0.0,0.0,0,0.0,0
lisa jones,name,rajesh jones,name,0.667,0.0,0.0,0.0,0,0.0,0
ali ahmed,name,site_3771.com,domain,0.091,0.0,0.0,0.0,0,0.0,0
john smith,name,emilybrownsite.com,domain,0.357,0.0,0.0,0.0,0,0.0,0
+15444833329,phone,rajsehs_ingh,username,0.0,0.0,0.0,0.0,1,0.0,1
user_2216,username,site_5930.com,domain,0.273,0.0,0.0,0.0,0,0.0,0
sara_smith@hotmail.com,email,hackerb_sara_smith,username,0.714,0.0,0.0,0.0,0,0.0,1
hacker_priya76,username,rajesh_martinez,username,0.345,0.345,0.0,0.0,0,0.0,0
hacker_lisa_atel,username,+918335090736,phone,0.0,0.0,0.0,0.0,2,0.0,1
jon15coder,username,john51,username,0.5,0.5,0.0,0.0,1,0.0,1
+916273347156,phone,contact_9737@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
user_9212,username,user_3732,username,0.667,0.667,0.0,0.0,0,0.0,0
fatimapatelsite.com,domain,fatima_pateldev.org,domain,0.0,0.0,0.0,0.0,2,0.0,1
+916646482842,phone,+916296473735,phone,0.0,0.0,0.0,0.0,0,0.0,0
anany akhan,name,ananya_khan@proton.me,email,0.545,0.0,0.0,0.0,1,0.0,1
lisa ahmed,name,+916704760556,phone,0.0,0.0,0.0,0.0,0,0.0,0
site_2000.com,domain,contact_8613@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
user_9086,username,site_4256.com,domain,0.364,0.0,0.0,0.0,0,0.0,0
+916445253942,phone,user_8170,username,0.091,0.0,0.0,0.0,0,0.0,0
john_ahmed@hotmail.com,email,+919733959353,phone,0.0,0.0,0.0,0.0,0,0.0,0
janejohnsonsite.com,domain,rajesh gupta,name,0.194,0.0,0.0,0.0,0,0.0,0
michael_williams,username,michael williams,name,0.938,0.0,0.0,0.0,1,0.0,1
+918318297467,phone,michael tanaka,name,0.0,0.0,0.0,0.0,0,0.0,0
david38@hotmail.com,email,+917684885731,phone,0.0,0.0,0.0,0.0,0,0.0,0
user_5558,username,site_7363.com,domain,0.273,0.0,0.0,0.0,0,0.0,0
elena sharma,name,ananya patel,name,0.333,0.0,0.0,0.0,0,0.0,0
+918318297467,phone,lisa_ahmed,username,0.0,0.0,0.0,0.0,0,0.0,0
priya tanaka,name,contact_5476@gmail.com,email,0.167,0.0,0.0,0.0,0,0.0,0
saramillersite.com,domain,+917185643633,phone,0.0,0.0,0.0,0.0,0,0.0,0
+917265935870,phone,carlossharmasite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
lisapatelsite.com,domain,lisa@customlab.org,email,0.0,0.0,0.0,0.0,3,0.0,1
+917212115091,phone,hacker_emily_brown,username,0.0,0.0,0.0,0.0,0,0.0,0
+916997330912,phone,michael johnson,name,0.0,0.0,0.0,0.0,0,0.0,0
+916426347202,phone,site_4529.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
+918475056187,phone,lisa_patel@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
lisa48@proton.me,email,emily_brown@yahoo.com,email,0.0,0.0,0.0,0.0,0,0.0,0
contact_5548@hotmail.com,email,+916264581624,phone,0.0,0.0,0.0,0.0,0,0.0,0
john_ahmed@hotmail.com,email,rajeshmartinezsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
michael brown,name,hacker_john_johnson,username,0.25,0.0,0.0,0.0,0,0.0,0
rajesh_miller@rajeshsite.net,email,rajeshmillersite.com,domain,0.0,0.0,0.0,0.0,2,0.0,1
carlos ahmed,name,site_6153.com,domain,0.24,0.0,0.0,0.0,0,0.0,0
+916319344810,phone,contact_3529@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
+916377613096,phone,user_4946,username,0.182,0.0,0.0,0.0,0,0.0,0
hackerj_rahul77,username,+918963267690,phone,0.071,0.0,0.0,0.0,1,0.0,1
fatima williams,name,site_1214.com,domain,0.143,0.0,0.0,0.0,0,0.0,0
+916726844770,phone,+916866747189,phone,0.0,0.0,0.0,0.0,1,0.0,0
lisa ahmed,name,rahul patel,name,0.381,0.0,0.0,0.0,0,0.0,0
ali kumar,name,john smith,name,0.211,0.0,0.0,0.0,0,0.0,0
+919804281916,phone,john_garcia@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
site_6137.com,domain,+916007902801,phone,0.0,0.0,0.0,0.0,0,0.0,0
+916528774650,phone,ananya singh,name,0.0,0.0,0.0,0.0,0,0.0,0
contact_804@outlook.com,email,contact_1896@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
sara8l8,username,+917430387833,phone,0.2,0.0,0.0,0.0,0,0.0,1
+19048490232,phone,rajesh97@hotmail.com,email,0.0,0.0,0.0,0.0,2,0.0,1
hacker_jane_singh,username,+919952958729,phone,0.0,0.0,0.0,0.0,0,0.0,0
alilabs.net,domain,+919369099268,phone,0.0,0.0,0.0,0.0,1,0.0,1
saramillersite.com,domain,+919640160203,phone,0.0,0.0,0.0,0.0,0,0.0,0
mihcael williams,name,michael williams,name,0.938,0.0,0.0,0.0,2,0.0,1
lisa garcia,name,+916652192187,phone,0.0,0.0,0.0,0.0,0,0.0,0
hacker_elena_tanaka,username,elenalabs.net,domain,0.438,0.0,0.0,0.0,3,0.0,1
contact_3672@gmail.com,email,user_3870,username,0.286,0.0,0.0,0.0,0,0.0,0
user_2181,username,site_5921.com,domain,0.455,0.0,0.0,0.0,0,0.0,0
site_5823.com,domain,contact_3269@yahoo.com,email,0.0,0.0,0.0,0.0,0,0.0,0
+917658170004,phone,rajesh_singh,username,0.0,0.0,0.0,0.0,0,0.0,0
michael_sharmacoder,username,ali_ahmed,username,0.429,0.429,0.0,0.0,0,0.0,0
user_3410,username,user_3040,username,0.889,0.889,0.0,0.0,0,0.0,0
john garcia,name,priyabrownsite.com,domain,0.345,0.0,0.0,0.0,0,0.0,0
emily_brown@yahoo.com,email,sara smith,name,0.19,0.0,0.0,0.0,0,0.0,0
contact_6595@hotmail.com,email,ken brown,name,0.19,0.0,0.0,0.0,0,0.0,0
+918981347325,phone,sraa_smith,username,0.0,0.0,0.0,0.0,0,0.0,0
contact_8051@proton.me,email,rajesh sato,name,0.174,0.0,0.0,0.0,0,0.0,0
elenalabs.net,domain,hacker_elena355,username,0.357,0.0,0.0,0.0,2,0.0,1
site_2329.com,domain,site_2863.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
contact_9713@outlook.com,email,user_1756,username,0.19,0.0,0.0,0.0,0,0.0,0
hacker_carlos_sharma,username,rajesh khan,name,0.387,0.0,0.0,0.0,0,0.0,0
user_9720,username,user_1499,username,0.667,0.667,0.0,0.0,1,0.0,0
site_8273.com,domain,site_8182.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
fatima tanaka,name,+919994107253,phone,0.0,0.0,0.0,0.0,0,0.0,1
hacker_rajesh97,username,lisa tanaka,name,0.231,0.0,0.0,0.0,0,0.0,0
ali42,username,alai42,username,0.909,0.909,0.0,0.0,2,0.0,1
amit_sharma@amitsite.net,email,amit_sharmacoder,username,0.815,0.0,0.0,0.0,1,0.0,1
rajesh_singh,username,+919457189042,phone,0.0,0.0,0.0,0.0,0,0.0,0
+919837615419,phone,ali kumar,name,0.0,0.0,0.0,0.0,0,0.0,0
rahulpatelsite.com,domain,yukiahmedsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
jane patel,name,contact_650@gmail.com,email,0.286,0.0,0.0,0.0,0,0.0,0
rajesh_miller,username,+919916712744,phone,0.0,0.0,0.0,0.0,0,0.0,0
ken khan,name,+916910826179,phone,0.0,0.0,0.0,0.0,0,0.0,0
ait_johnson,username,ananyakhan,username,0.286,0.286,0.0,0.0,0,0.0,0
rahul77@outlook.com,email,hacker_john_garcia,username,0.16,0.0,0.0,0.0,0,0.0,0
+916744643497,phone,contact_7161@yahoo.com,email,0.0,0.0,0.0,0.0,0,0.0,0
+916306481349,phone,michael jones,name,0.0,0.0,0.0,0.0,0,0.0,0
+916962417670,phone,site_8188.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
ali42coder,username,rahul77@outlook.com,email,0.235,0.0,0.0,0.0,0,0.0,0
ken3,username,ken37@yahoo.com,email,0.889,0.0,0.0,0.0,0,0.0,1
fatima tanaka,name,contact_7215@hotmail.com,email,0.24,0.0,0.0,0.0,0,0.0,0
contact_3134@hotmail.com,email,ananya williams,name,0.148,0.0,0.0,0.0,0,0.0,0
rajesh64@yahoo.com,email,+919289245144,phone,0.0,0.0,0.0,0.0,0,0.0,0
rajeshmillersite.com,domain,michael_sharmacoder,username,0.359,0.0,0.0,0.0,0,0.0,0
site_8631.com,domain,+916353220849,phone,0.0,0.0,0.0,0.0,0,0.0,0
johnjohnsonsite.com,domain,lisa92@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
contact_2989@gmail.com,email,contact_7099@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
yuki_williams@gmail.com,email,yuki ahmed,name,0.348,0.0,0.0,0.0,0,0.0,0
elenan51,username,elena dazvis,name,0.5,0.0,0.0,0.0,1,0.0,1
+918475056187,phone,ken garcia,name,0.0,0.0,0.0,0.0,2,0.0,1
hacker_david38,username,dvaid singh,name,0.32,0.0,0.0,0.0,2,0.0,1
lisa_ahmed,username,rajesh_martinez@yahoo.com,email,0.32,0.0,0.0,0.0,0,0.0,0
hackerq_ken37,username,ken jones,name,0.364,0.0,0.0,0.0,2,0.0,1
rajesh singh,name,priya_williams@yahoo.com,email,0.231,0.0,0.0,0.0,0,0.0,0
site_2795.com,domain,site_3118.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
michael johnson,name,+916610739492,phone,0.0,0.0,0.0,0.0,0,0.0,0
emilybrownsite.com,domain,rajeshmartinezsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
emily sharma,name,+916377613096,phone,0.0,0.0,0.0,0.0,0,0.0,0
+917107621714,phone,michaelwilliamssite.com,domain,0.0,0.0,0.0,0.0,0,0.0,1
contact_7463@proton.me,email,site_4931.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
sraa88coder,username,sara@customlab.org,email,0.4,0.0,0.0,0.0,3,0.0,1
priya76@proton.me,email,+918595924800,phone,0.0,0.0,0.0,0.0,2,0.0,1
raul77,username,rahullabs.net,domain,0.421,0.0,0.0,0.0,0,0.0,1
ken_gupta@outlook.com,email,+918209110951,phone,0.0,0.0,0.0,0.0,0,0.0,0
+15444833329,phone,rajesh singh,name,0.0,0.0,0.0,0.0,1,0.0,1
user_7044,username,priya martinez,name,0.174,0.0,0.0,0.0,0,0.0,0
contact_6128@hotmail.com,email,site_7055.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
jane35@gmail.com,email,ken80@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
ali_ahmd,username,ali_ahemdcoder,username,0.727,0.727,0.0,0.0,2,0.0,1
rahul77,username,fatimatanakasite.com,domain,0.074,0.0,0.0,0.0,0,0.0,0
+916745080317,phone,site_6246.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
lisa48,username,lisa48dev.org,domain,0.632,0.0,0.0,0.0,1,0.0,1
user_2216,username,+916528774650,phone,0.182,0.0,0.0,0.0,0,0.0,0
site_2155.com,domain,user_8237,username,0.364,0.0,0.0,0.0,0,0.0,0
rajesh miller,name,rajeshmillersite.com,domain,0.424,0.0,0.0,0.0,1,0.0,1
priya singh,name,+918963267690,phone,0.0,0.0,0.0,0.0,0,0.0,0
site_3810.com,domain,site_8777.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
kenguptasite.com,domain,priya76@proton.me,email,0.0,0.0,0.0,0.0,0,0.0,0
hacker_kien80,username,ken80,username,0.556,0.556,0.0,0.0,1,0.0,1
kenguptasite.com,domain,ken_guptadev.org,domain,0.0,0.0,0.0,0.0,0,0.0,1
jane garcia,name,emily garcia,name,0.706,0.0,0.0,0.0,0,0.0,0
neha devi,name,site_1842.com,domain,0.182,0.0,0.0,0.0,0,0.0,0
+916206632601,phone,user_2448,username,0.091,0.0,0.0,0.0,0,0.0,0
rajesh_gupta@outlook.com,email,rajesh guta,name,0.522,0.0,0.0,0.0,0,0.0,1
elena miller,name,contact_4790@yahoo.com,email,0.167,0.0,0.0,0.0,0,0.0,0
jane singh,name,john_ahmed@hotmail.com,email,0.3,0.0,0.0,0.0,0,0.0,0
contact_9172@gmail.com,email,ken smith,name,0.19,0.0,0.0,0.0,0,0.0,0
priya martinez,name,user_8832,username,0.174,0.0,0.0,0.0,0,0.0,0
+916827703609,phone,+916313092643,phone,0.0,0.0,0.0,0.0,0,0.0,0
michaeltanakasite.com,domain,fatimadevisite.com,domain,0.0,0.0,0.0,0.0,2,0.0,0
elenadavissite.com,domain,yukiahmedsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
hacke_rlisa_patel,username,lisa@customlab.org,email,0.381,0.0,0.0,0.0,2,0.0,1
+919289245144,phone,amit johnson,name,0.0,0.0,0.0,0.0,0,0.0,0
elnea35,username,jane johnson,name,0.211,0.0,0.0,0.0,0,0.0,0
rahul77@outlook.com,email,john garcia,name,0.333,0.0,0.0,0.0,0,0.0,0
user_4524,username,+916580034907,phone,0.182,0.0,0.0,0.0,0,0.0,0
+917912548711,phone,michaeltanakasite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
sara88coder,username,sara miller,name,0.364,0.0,0.0,0.0,1,0.0,1
john_ahmed@hotmail.com,email,+919589711983,phone,0.0,0.0,0.0,0.0,0,0.0,0
fatimadevisite.com,domain,ken garcia,name,0.286,0.0,0.0,0.0,0,0.0,0
jken80,username,fatimadevisite.com,domain,0.083,0.0,0.0,0.0,0,0.0,0
+916109199297,phone,contact_1476@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
ananya khan,name,contact_9172@gmail.com,email,0.174,0.0,0.0,0.0,0,0.0,0
fatima patel,name,+917185643633,phone,0.0,0.0,0.0,0.0,0,0.0,0
user_5492,username,site_723.com,domain,0.381,0.0,0.0,0.0,0,0.0,0
sara88,username,+917265935870,phone,0.105,0.0,0.0,0.0,0,0.0,0
lisadevisite.com,domain,+919837615419,phone,0.0,0.0,0.0,0.0,0,0.0,0
praiya76,username,priya singh,name,0.526,0.0,0.0,0.0,2,0.0,1
contact_6982@hotmail.com,email,user_1333,username,0.095,0.0,0.0,0.0,0,0.0,0
lisa ahmed,name,jane_johnson@hotmail.com,email,0.273,0.0,0.0,0.0,0,0.0,0
ken garcia,name,sara miller,name,0.286,0.0,0.0,0.0,0,0.0,0
+18022317079,phone,elenalabs.net,domain,0.0,0.0,0.0,0.0,2,0.0,1
+917658170004,phone,priya brown,name,0.0,0.0,0.0,0.0,0,0.0,0
+917912548711,phone,john johnson,name,0.0,0.0,0.0,0.0,0,0.0,0
user_1013,username,+916694836488,phone,0.182,0.0,0.0,0.0,0,0.0,0
elena smith,name,user_3016,username,0.1,0.0,0.0,0.0,0,0.0,0
elenasatosite.com,domain,david38,username,0.167,0.0,0.0,0.0,0,0.0,0
rajesh smith,name,rajeshsinghsite.com,domain,0.581,0.0,0.0,0.0,0,0.0,0
+916570020596,phone,robert singh,name,0.0,0.0,0.0,0.0,0,0.0,0
michaelsharmasite.com,domain,michael_shaxrma,username,0.722,0.0,0.0,0.0,3,0.0,1
site_2894.com,domain,site_7936.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
jane_singh@gmail.com,email,janelabs.net,domain,0.0,0.0,0.0,0.0,1,0.0,1
elena tanaka,name,+917759419129,phone,0.0,0.0,0.0,0.0,0,0.0,0
yuki brown,name,ananya brown,name,0.667,0.0,0.0,0.0,2,0.0,0
site_1319.com,domain,+916458313473,phone,0.0,0.0,0.0,0.0,0,0.0,0
lisa77,username,lisa77@yahoo.com,email,1.0,0.0,0.0,1.0,1,0.0,1
hacker_emily_brown,username,jane sato,name,0.222,0.0,0.0,0.0,0,0.0,0
user_8832,username,site_6788.com,domain,0.455,0.0,0.0,0.0,0,0.0,0
michael sharma,name,mich5ael_sharmacoder,username,0.765,0.0,0.0,0.0,3,0.0,1
lias_ahmed,username,lisa_ahed,username,0.842,0.842,0.0,0.0,0,0.0,1
arjesh64,username,rajeshsmithsite.com,domain,0.37,0.0,0.0,0.0,0,0.0,1
site_6888.com,domain,site_6137.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
+916688817154,phone,ananya singh,name,0.0,0.0,0.0,0.0,0,0.0,0
user_4815,username,site_1185.com,domain,0.455,0.0,0.0,0.0,0,0.0,0
site_9186.com,domain,site_1681.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
ananya_khan@proton.me,email,lisa_ahmed,username,0.286,0.0,0.0,0.0,0,0.0,0
michael johnson,name,+916544460051,phone,0.0,0.0,0.0,0.0,1,0.0,0
robert johnson,name,+916733855200,phone,0.0,0.0,0.0,0.0,0,0.0,0
